Date,Close,High,Low,Open,Volume,return,log_return,vol_20,vol_60,rsi_14,macd,macd_signal,macd_hist,cum_return,rolling_max,drawdown,macd_up,macd_down,signal,position,asset_return,strategy_return,trade,cost,net_return,equity,equity_peak
2025-01-02,67.69913482666016,68.8800473837946,67.41842549873887,68.66709497054744,9827400.0,-0.0063928851886327,-0.0064134071891004,0.012289323472664,0.0186275159343099,39.3008626707056,0.3334502357326556,0.5523928219593927,-0.218942586226737,0.3275381206069043,1.821586523597316,,False,False,0,0.0,,,,,,,
2025-01-03,68.72517395019531,68.81228682310255,67.6120182472514,68.60901606803543,11342900.0,0.0151558675921379,0.0150421648341723,0.0128051153823645,0.0186745045081037,47.84357563098952,0.3544130403640935,0.5127968656403328,-0.1583838252762393,0.3325022449942002,1.821586523597316,0.0,False,False,0,0.0,0.01515586759213794,0.0,0.0,0.0,0.0,1.0,1.0
2025-01-06,70.409423828125,71.61937409441437,69.57697745412189,69.9157694366432,19199700.0,0.0245070296824603,0.024211550247176,0.0137828228889624,0.0188360326314522,57.661710610734936,0.5011541107179909,0.5104683146558644,-0.0093142039378735,0.3406508873817578,1.821586523597316,0.0,False,False,0,0.0,0.024507029682460324,0.0,0.0,0.0,0.0,1.0,1.0
2025-01-07,71.31929779052734,71.90975402019447,70.40941296744373,71.53225018613833,18309400.0,0.0129226162200022,0.0128398316477422,0.0140541282457028,0.0188124363075026,59.31917445525706,0.682993566135977,0.544973364951887,0.1380202011840899,0.3450529880643954,1.821586523597316,0.0,True,False,0,0.0,0.012922616220002237,0.0,0.0,0.0,0.0,1.0,1.0
2025-01-08,70.91275787353516,71.11602860513003,70.36102092064925,71.09666526786421,13742800.0,-0.0057002793014906,-0.0057165878987843,0.0140916076775879,0.0183418137935562,59.06780674280088,0.7852464387844691,0.5930279797184035,0.1922184590660656,0.3430860896586145,1.821586523597316,0.0,False,False,0,0.0,-0.0057002793014906405,-0.0,0.0,0.0,-0.0,1.0,1.0
2025-01-10,69.11234283447266,70.13837803205851,68.74451332216947,70.13837803205851,13217700.0,-0.0253891555349368,-0.0257170215414053,0.0151346855424949,0.0186797513441588,65.38460685314675,0.7127875588113852,0.6169798955369998,0.0958076632743853,0.3343754235663986,1.821586523597316,0.0,False,False,0,0.0,-0.025389155534936814,-0.0,0.0,0.0,-0.0,1.0,1.0
2025-01-13,70.4384536743164,70.66108774810604,68.7058115830842,68.7058115830842,16720600.0,0.0191877569976155,0.0190059933986352,0.015667921180701,0.0174852057493445,68.5422257820448,0.7536814656141786,0.6443202095524356,0.1093612560617429,0.3407913379397654,1.821586523597316,0.0,False,False,0,0.0,0.019187756997615546,0.0,0.0,0.0,0.0,1.0,1.0
2025-01-14,71.14507293701172,71.61937135547244,70.79660668285075,70.97083980993123,19576000.0,0.0100317259371207,0.0099817421787591,0.0156808184965985,0.0172527515343135,68.43458367691767,0.8335003769070113,0.6821562430233509,0.1513441338836604,0.3442100632437219,1.821586523597316,0.0,False,False,0,0.0,0.010031725937120761,0.0,0.0,0.0,0.0,1.0,1.0
2025-01-15,75.76223754882812,76.71084174342444,73.4294574318834,73.75856033748936,44903000.0,0.0648978828921043,0.0628789099558124,0.0210006526517891,0.0190108945234753,76.76324677935311,1.254858804909162,0.7966967554005131,0.4581620495086489,0.3665485676183967,1.821586523597316,0.0,False,False,-1,0.0,0.0648978828921043,0.0,0.0,0.0,0.0,1.0,1.0
2025-01-16,75.99455261230469,76.2365426471554,75.26858250775254,75.33633942211274,21463100.0,0.0030663701468272,0.0030616784224841,0.0210014016917917,0.0188065185904284,75.21827507900463,1.589214799947058,0.955200364309822,0.6340144356372359,0.367672541203504,1.821586523597316,0.0,False,False,-1,0.0,0.003066370146827202,0.0,0.0,0.0,0.0,1.0,1.0
