Date,Close,High,Low,Open,Volume,return,log_return,vol_20,vol_60,rsi_14,macd,macd_signal,macd_hist,cum_return,rolling_max,drawdown,macd_up,macd_down,signal,position,asset_return,strategy_return,trade,cost,net_return,equity,equity_peak
2000-03-29,1.0192270278930664,1.0454691891567245,1.0034111965171562,1.045000693540903,239836800,-0.0229112388059119,-0.0231777803044298,0.0407448208099226,0.0463788478347166,61.61188868867768,0.0466763567886092,0.0394803370386235,0.0071960197499856,1.2144057258150995,1.2881065622028307,,False,False,0,0.0,,,,,,,
2000-03-30,0.9428436160087584,1.032348210679779,0.9405006371683,1.0014194885029748,414400000,-0.0749424905285398,-0.077899371000757,0.041769019715135,0.0460904176650806,50.0,0.0386910505024357,0.039322479731386,-0.0006314292289502,1.1233951362103969,1.2881065622028307,0.0,False,True,-1,0.0,-0.07494249052853985,-0.0,0.0,0.0,-0.0,1.0,1.0
2000-03-31,1.0182901620864868,1.0290674656494554,0.9447180147278932,0.9554962192441686,404633600,0.0800202120443986,0.0769797558169322,0.0440940403635993,0.0470974609411523,60.17553535292452,0.0380123606433728,0.0390604559137833,-0.0010480952704104,1.213289453219599,1.2881065622028307,0.0,False,False,0,0.0,0.08002021204439869,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-03,0.9995450377464294,1.0459378175524172,0.9704914013507338,1.0159461888367685,328563200,-0.0184084311505557,-0.0185799748140054,0.0441030652623549,0.0456387488249588,64.29240182959757,0.0355520967250327,0.0383587840760332,-0.0028066873510004,1.1909546978543106,1.2881065622028307,0.0,False,False,0,0.0,-0.018408431150555793,-0.0,0.0,0.0,-0.0,1.0,1.0
2000-04-04,0.9545592069625854,0.9972025362619016,0.8753640950283491,0.9943910608864835,660329600,-0.045006306954681,-0.0460505426642414,0.0450907905890535,0.0458002979747574,57.82502159834258,0.0296307741427214,0.0366131820893708,-0.0069824079466494,1.1373542251535602,1.2881065622028307,0.0,False,False,0,0.0,-0.045006306954681,-0.0,0.0,0.0,-0.0,1.0,1.0
2000-04-05,0.9775210618972778,0.99626509393865,0.9297225889313708,0.9482322730219156,457665600,0.0240549300317967,0.0237701677877792,0.0452709304525491,0.0457657331157136,56.438441167662965,0.0264856035770943,0.0345876663869155,-0.0081020628098211,1.1647132014609975,1.2881065622028307,0.0,False,False,0,0.0,0.024054930031796706,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-06,0.938625991344452,1.0084486358101357,0.924098326878836,0.9793950086787284,259627200,-0.0397894961744702,-0.0406027437392041,0.0463339292034786,0.0455489951476647,50.133622169398826,0.0206168676929492,0.0317935066481223,-0.011176638955173,1.1183698499871102,1.2881065622028307,0.0,False,False,0,0.0,-0.03978949617447025,-0.0,0.0,0.0,-0.0,1.0,1.0
2000-04-07,0.9878299832344056,0.9887670748282512,0.9409693971864198,0.9540904814069696,242435200,0.0524212970274515,0.0510935066073799,0.0473427775208048,0.0450982333663671,55.85286493298629,0.0197090099550774,0.0293766073095133,-0.0096675973544359,1.176996248079831,1.2881065622028307,0.0,False,False,0,0.0,0.052421297027451574,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-10,0.9372196197509766,0.9953277883596544,0.9353453370770946,0.9873610609102312,212262400,-0.0512338806701512,-0.0525929603456401,0.0481555793889157,0.043705335961921,42.85708898194388,0.0147358273474674,0.0264484513171041,-0.0117126239696366,1.1166941627564932,1.2881065622028307,0.0,False,False,0,0.0,-0.05123388067015122,-0.0,0.0,0.0,-0.0,1.0,1.0
2000-04-11,0.895513653755188,0.9362825873009702,0.8852040461868174,0.9259738806858084,541822400,-0.0444996723466694,-0.0455201723889109,0.0473346630598312,0.0439515949653566,31.21451019207791,0.007344557904833,0.0226276726346499,-0.0152831147298169,1.067001638402391,1.2881065622028307,0.0,False,False,0,0.0,-0.044499672346669406,-0.0,0.0,0.0,-0.0,1.0,1.0
